PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA.x,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League.x,GameID,Connection_Diff,Swings,League.y,College_wOBA,College_wRC_plus,CollegeK,CollegeBB,CollegeMiss,K,BB,Pitches Per PA,Swing,SwStr,Whiff,Z-Swing,Chase,Contact,Z-Contact,O-Contact,PA,BIP,xwOBA,wOBA.y,xwOBAcon,wOBAcon,HardHit,Barrel,Max_EV,Avg_EV,Med_EV,SD_EV,IQR_EV,Avg_LA,Med_LA,SD_LA,IQR_LA,Avg_Dist,Avg_Spin,AvgBS,MedBS,MaxBS,Top_10%_Avg_BS,10%_Number,SD_BS,AvgAA,Med_AA,SD_AA,AvgTTC,SD_TtC,AvgVBA,SD_VBA,AvgEC,MedEC,SDEC,AvgCI,MedCI,SD CI,AvgOPE,Med OPE,SD OPE,Avg Peak Hand Speed,SD PHD,Avg Power,SD PWR,Average Rotational Acceleration,SD RA,Z_AA,Z_BS,Z_VBA,Z_OPE,Z_CI,Z_EC,Z_TTC,Zone
67,6/14/19,7:17:27 PM,Player A,96118804-8efa-11e9-b286-1c1bb52a548f,Bat,L,57,35,42,57.2,8.6,74,13,77,69,-34,2.23,18.8,0.19,3,4,Right,ORL_FIR,Left,WAR_GAT,Windup,2,Bottom,2,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,73.27151321,0.538114654,-1.861698301,2598.08497,76.02949411,0.354166667,6.245710262,2.241735233,4.367669814,-58.78966813,-3.312777997,-13.10635991,1.86075536,-0.629002672,67.19156086,-10.1512136,-4.267890484,0.536077491,46.06969334,57.39424696,-156.4843443,5415.068837,NA,NA,NA,NA,NA,NA,NA,6.14337461,-1.862419036,-2.029827513,50,6.247151189,3.890353792,-106.2608871,-0.959089627,6.954282608,19.89909444,-34.28230161,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,8,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,0.428571429,-3.6,-0.625,-0.857142857,-0.428571429,-1.25,3.8,Down & Away
68,6/14/19,7:17:50 PM,Player A,a32fa95d-8efa-11e9-b286-1c1bb52a548f,Bat,L,67,40,57,71.5,16.3,87,-8,80,73,-43,5.18,22.3,0.13,3,5,Right,ORL_FIR,Left,WAR_GAT,Windup,2,Bottom,2,1,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Error,0,0,0,NA,89.12036275,-3.102776319,-3.204481295,2203.022094,193.1661744,0.520833333,5.896087596,2.440900698,7.056835869,-19.07669577,14.57147329,3.416034334,1.481676585,-0.187334216,81.73045211,-6.741703802,-2.549137321,0.417495921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.821158117,9.071400282,-2.249185633,50,5.702657178,7.168845787,-129.5910239,-7.519226701,-4.793735878,27.2805054,-16.75984801,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,7,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-2.571428571,1.166666667,-1.75,1,0.142857143,-0.875,-2.2,NA
123,6/14/19,7:49:11 PM,Player A,01d5d68b-8eff-11e9-b286-1c1bb52a548f,Bat,L,65,46,51,71.3,13.3,84,3,84,75,-31,4.64,21.4,0.14,4,1,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,2,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,1.27,0,0,NA,85.41969941,-1.742297968,-2.77790585,2265.913477,190.6622605,0.510416667,5.770364612,2.621735036,7.026780435,-20.98712144,15.63474669,2.950034075,2.436058794,0.3416247,78.15668219,-5.758547268,-2.211467383,0.435553758,93.27257511,14.76786945,-13.62109874,2620.548758,105.2079805,21.83800109,-32.11158784,248.2756935,247.5077692,-20.67258929,2.58632019,-2.451077068,9.288875213,-2.454136857,50,5.657386396,5.962254908,-124.3664447,-4.301154163,-3.829508782,25.50952898,-17.66131468,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,9,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1,1.1,-0.25,0.571428571,0.428571429,-0.375,-1.2,Middle In
171,6/14/19,8:17:49 PM,Player A,03d3b7ea-8f03-11e9-b286-1c1bb52a548f,Bat,L,67,35,55,68.8,15.2,87,-4,78,69,-36,4.65,21.7,0.13,5,2,Right,ORL_FIR,Left,WAR_GAT,Stretch,5,Bottom,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,87.88693617,-1.720969364,-2.990347933,2397.567985,207.3630804,0.041666667,5.678073836,2.133560776,6.026039039,-18.56122009,17.6782074,9.166699198,2.534944431,0.125716187,79.61399656,-5.226942842,-1.255003615,0.433273555,69.69707241,14.83236012,-161.5641924,NA,NA,NA,NA,NA,NA,NA,NA,-5.894785045,10.12971617,-1.904724352,50,5.533372224,6.38497711,-127.6667874,-4.41650084,-9.635038693,28.65051006,-15.61700593,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,9,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-2,0.266666667,-0.875,1,-0.428571429,-1.125,-2.2,Middle Middle
174,6/14/19,8:19:02 PM,Player A,2a2f7119-8f03-11e9-b286-1c1bb52a548f,Bat,L,61,55,62,65.9,18.8,78,6,91,78,-28,4.27,20.3,0.13,5,5,Right,ORL_FIR,Left,WAR_GAT,Stretch,5,Bottom,2,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,89.62341066,-1.545191085,-3.610114172,2411.155981,211.4229384,0.041666667,5.806547165,1.969035109,5.931381692,-14.51961107,20.56093206,12.58189927,3.15990026,-0.336031699,80.8624344,-4.290431069,-1.230998351,0.426289536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.941911469,11.61890877,-1.687755659,50,5.674866898,7.803223568,-130.0801996,-3.981886102,-13.44877412,30.26238038,-12.4986744,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,13,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.571428571,-0.7,0.125,-0.285714286,0.857142857,0.5,-2.2,Up & Away
175,6/14/19,8:19:30 PM,Player A,3c10a303-8f03-11e9-b286-1c1bb52a548f,Bat,L,71,36,53,62.9,14.2,92,-3,80,70,-17,4.01,19.8,0.13,5,6,Right,ORL_FIR,Left,WAR_GAT,Stretch,5,Bottom,2,2,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,83.22959831,0.467261819,-0.849741021,2366.059835,135.1350335,0.4375,5.947406696,1.708981513,5.580670178,-34.07732677,6.603944485,-6.610959176,3.544028185,0.36450014,76.16938568,-5.89118792,-2.087228993,0.459059285,64.47072309,41.57208243,-114.6107355,NA,NA,NA,NA,NA,NA,NA,NA,3.287253913,3.391428983,-1.631711333,50,5.965463111,2.007523528,-121.0825253,-0.103364404,4.87304077,23.96474555,-27.14657817,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,10,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1.857142857,-1.7,1.5,1.714285714,-0.285714286,-0.875,-2.2,NA
336,6/14/19,9:46:28 PM,Player A,64c35c1d-8f0f-11e9-b286-1c1bb52a548f,Bat,L,64,44,59,72.3,17.4,83,5,82,76,-33,5.29,22.1,0.13,1,1,Right,ORL_FIR,Left,WAR_GAT,Windup,10,Bottom,0,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,0,1,0,NA,89.6772461,-1.693929434,-3.250098249,2086.088173,202.8569333,0.53125,5.715290032,2.443366041,6.567499663,-20.82862667,13.20812875,5.581126171,2.423957096,-0.073786629,81.51421994,-5.658914956,-2.18490004,0.41989973,76.55228206,26.86851335,-26.50475956,4028.106468,94.12268707,39.34999254,-56.92893628,235.7013312,196.7460891,-37.09418282,3.283815308,-4.070211529,7.824271791,-2.222350463,50,5.589854695,7.244596527,-130.3715442,-4.453840444,-6.948925083,29.46568412,-18.81595202,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,6,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.714285714,1.433333333,-0.5,0.428571429,0.571428571,-0.625,-2.2,Middle Middle
28,6/17/19,6:14:22 PM,Player A,4323bb9c-914d-11e9-92da-cc2f719bf2a2,Bat,L,63,42,54,72.4,14.9,82,7,84,72,-33,4.59,22.7,0.15,3,2,Left,FAL_COM,Left,WAR_GAT,Stretch,2,Top,1,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.7632139,-2.251100711,4.572209518,2177.135383,128.6670989,0.427083333,7.262513795,-3.198607534,5.542735633,-22.28299612,14.31858001,-17.9365628,3.294273265,-0.411765942,79.77614509,-6.434807222,1.197811968,0.435433073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.09539096,8.399331878,2.813880899,50,7.052626707,-9.669734709,-128.4874163,-5.818977422,18.23319889,30.84085583,-18.37131828,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,12,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.428571429,1.466666667,-0.5,0.285714286,0,-0.375,-0.2,Up & Away
29,6/17/19,6:14:51 PM,Player A,550a0a03-914d-11e9-92da-cc2f719bf2a2,Bat,L,65,34,50,64.8,12.4,84,8,75,71,-30,3.17,23,0.17,3,3,Left,FAL_COM,Left,WAR_GAT,Stretch,2,Top,1,1,1,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,75.15126663,-0.780887572,3.273359247,2099.664807,238.5026328,0.083333333,7.304777345,-3.258707479,5.452144929,-47.91221973,3.393827359,5.617521464,2.579924036,0.276695839,68.0018939,-9.713610971,4.330163977,0.5155322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.865707679,2.083236718,2.966322141,50,7.203961935,-6.394041093,-108.9583813,-2.87238111,-2.190784474,23.28891624,-29.72783326,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,4,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.285714286,-1.066666667,-0.125,0.571428571,-0.142857143,-1.5,1.8,Middle In
99,6/17/19,6:50:37 PM,Player A,54019046-9152-11e9-92da-cc2f719bf2a2,Bat,L,65,40,54,76.9,14.8,84,1,76,77,-46,5.48,25.3,0.14,3,1,Left,FAL_COM,Left,WAR_GAT,Stretch,4,Top,1,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,87.17038087,-3.478786193,4.429673431,2157.882488,137.3763725,0.4375,7.263506062,-3.107859949,5.372420729,-20.16693681,18.10904446,-16.69902755,2.308068917,-0.338713724,78.37794897,-7.246296583,1.297092254,0.445281534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33474873,10.77458565,2.722225911,50,6.9370331,-9.194921497,-126.0306229,-8.370760424,16.33786493,29.70286628,-15.14085988,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,-1,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1.285714286,2.966666667,-2.125,0.571428571,0.714285714,-1.375,-1.2,Middle Away
101,6/17/19,6:51:20 PM,Player A,6e584224-9152-11e9-92da-cc2f719bf2a2,Bat,L,64,43,58,72.9,17,83,6,81,76,-36,4.78,25,0.14,3,3,Left,FAL_COM,Left,WAR_GAT,Stretch,4,Top,1,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,87.65911029,-2.720405748,4.460499989,2144.198654,132.2752537,0.4375,7.117759056,-3.156674297,5.395678575,-23.93520457,13.85404099,-15.27769024,2.564448964,-0.241825713,78.82198438,-7.195696304,1.593071768,0.442441269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.606582411,8.275017453,2.769008231,50,6.858193404,-9.37216818,-126.8215276,-6.860462657,15.36697385,30.24601482,-18.93708546,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,5,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.571428571,1.633333333,-0.875,0.428571429,0.571428571,-0.75,-1.2,Middle Middle
151,6/17/19,7:21:00 PM,Player A,8e43ceb3-9156-11e9-92da-cc2f719bf2a2,Bat,L,59,38,58,72.7,16.6,76,14,83,68,-26,4.51,23.8,0.15,5,1,Right,FAL_COM,Left,WAR_GAT,Stretch,5,Top,2,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.9218859,-4.47416581,-2.184348786,2131.762255,200.7048041,0.53125,8.522073436,1.274153044,5.935310505,-12.05586011,23.72432671,8.979664592,3.355746967,-0.00470367,80.31042798,-6.741157611,-0.482596357,0.430519493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.558283066,14.27749209,-1.10510562,50,8.157974464,4.630473522,-128.8654174,-10.47314101,-9.222560288,30.0954963,-8.484173465,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,15,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,0.571428571,1.566666667,0.375,-0.571428571,-0.571428571,-0.5,-0.2,Up & Middle
154,6/17/19,7:22:04 PM,Player A,b9444832-9156-11e9-92da-cc2f719bf2a2,Bat,L,53,42,61,72.9,18.2,68,13,83,73,-34,4.79,24,0.14,5,4,Right,FAL_COM,Left,WAR_GAT,Stretch,5,Top,2,2,1,Fastball,Fastball,InPlay,Undefined,Popup,Out,0,1,0,NA,90.04708534,-4.664201162,-2.824616062,2204.281809,207.8878377,0.041666667,8.51423264,1.019375647,5.944368086,-13.73918376,21.31978457,11.2998954,3.028717776,-0.660729515,81.04666694,-7.251769992,-0.679407438,0.426158431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.060368846,13.10637238,-0.800932773,50,8.134559316,6.071265944,-130.3645959,-11.08750861,-11.94025639,31.82488916,-10.008996,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,10,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,0.428571429,1.633333333,-0.625,-1.714285714,0.142857143,-0.5,-1.2,Up & Away
297,6/17/19,8:43:30 PM,Player A,15c213cc-9162-11e9-92da-cc2f719bf2a2,Bat,L,64,45,55,73,15.1,83,0,85,75,-33,4.8,23.9,0.14,5,3,Right,FAL_COM,Left,WAR_GAT,Stretch,9,Top,2,2,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,90.78009804,-3.453074104,-0.830141484,2461.989409,195.4555204,0.520833333,7.529160676,0.640083821,6.210626617,-14.31978181,19.29819397,5.344472003,3.145203063,0.319360996,82.63912215,-6.153050623,0.184676192,0.417308565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.165591462,11.56651572,-0.580629652,50,7.263185032,1.745932011,-131.9274,-8.405271687,-5.544891509,29.67416113,-11.91398798,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,10,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1.428571429,1.666666667,-0.5,0.428571429,0.428571429,-0.25,-1.2,Up & In
298,6/17/19,8:43:55 PM,Player A,27a61db7-9162-11e9-92da-cc2f719bf2a2,Bat,L,70,39,58,64.8,17,90,-12,85,68,-22,4.46,22.9,0.12,5,4,Right,FAL_COM,Left,WAR_GAT,Stretch,9,Top,2,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,92.40927686,-2.3991299,-0.277833116,2440.647283,173.9781417,0.489583333,7.553588522,0.306943901,6.170425197,-14.75346633,18.0250176,-1.904709579,4.107247375,-0.108359007,83.12021739,-5.202206671,-0.641401842,0.41206521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950264107,10.65693088,-0.284991303,50,7.364774266,0.711348984,-134.3217502,-6.092549456,1.704679322,34.00755239,-13.0565742,FAL_COM,WAR_GAT,CCBLFalmouth,CCBL,CCBL,20190617-CCBLFalmouth-1,17,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-3.142857143,-1.066666667,0.875,1.428571429,-0.571428571,-0.25,-3.2,NA
55,6/20/19,7:16:44 PM,Player A,7802f5eb-93b1-11e9-b288-1c1bb52a548f,Bat,L,67,47,47,64,11.3,87,-3,85,76,-17,4.09,19.5,0.13,1,3,Left,HAR_MAR,Left,WAR_GAT,Windup,2,Bottom,0,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,79.54407593,0.445077229,1.715619323,2156.284818,220.8508447,0.052083333,6.360341415,-1.732183566,5.338732082,-39.7334739,5.034482618,4.38984915,3.466918132,0.243452005,73.28833523,-6.905120989,2.531038792,0.481565265,62.41958455,43.40700204,-134.4623112,4599.713765,NA,NA,NA,NA,NA,NA,NA,-1.86148299,2.54060375,1.574427535,50,6.372253947,-3.605269834,-115.6854945,-0.370265748,-2.532753751,20.77192489,-28.7172758,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190620-CCBLWareham-1,9,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1.857142857,-1.333333333,1.5,1,0.571428571,-0.25,-2.2,Up & Middle
56,6/20/19,7:17:02 PM,Player A,8000df99-93b1-11e9-b288-1c1bb52a548f,Bat,L,62,34,50,68.2,12.8,80,7,78,68,-26,4.25,19.6,0.14,1,4,Left,HAR_MAR,Left,WAR_GAT,Windup,2,Bottom,0,0,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,83.98392057,-1.596917862,2.486515812,2374.199308,174.2452319,0.489583333,6.395073787,-1.811029714,5.520927827,-32.46492242,7.664089602,-0.776179917,2.194961668,0.450313904,77.07540189,-7.620872019,2.341561814,0.455932711,75.889535,8.818045567,-0.63238618,1372.321597,109.7622655,3.341915374,-7.22575853,127.5721151,52.83471391,-4.213139845,1.296730347,1.112635801,4.52928463,1.595257346,50,6.234580342,-5.273718568,-122.0264419,-4.463287142,1.675792257,24.25962996,-25.35228343,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190620-CCBLWareham-1,10,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-0.428571429,0.066666667,0.375,0,-0.571428571,-1.125,-1.2,Down & In
128,6/20/19,7:56:51 PM,Player A,1524c615-93b7-11e9-b288-1c1bb52a548f,Bat,L,60,63,61,71.5,18.5,78,-10,90,82,-37,5.35,21,0.12,4,3,Left,HAR_MAR,Left,WAR_GAT,Stretch,4,Bottom,1,1,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,87.7656374,-3.023811854,1.777935489,2204.140142,150.1681801,0.458333333,6.331842099,-1.499717512,6.082378663,-16.91087453,19.35562525,-11.11890435,2.121419076,-0.781051505,79.61972236,-6.21292967,-0.331684717,0.433435361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.596418075,11.46215183,1.368421385,50,6.089343121,-3.616935022,-127.4944936,-7.256094972,10.75181381,28.59493275,-13.49134517,WAR_GAT,HAR_MAR,CCBLWareham,CCBL,CCBL,20190620-CCBLWareham-1,8,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-2.857142857,1.166666667,-1,-0.285714286,1.428571429,0.375,-3.2,Down & Away
41,6/23/19,5:28:01 PM,Player A,c5e6ae76-95fd-11e9-bca8-1c1bb52a52af,Bat,L,72,32,52,70.5,13.8,93,0,75,68,-38,4.41,22.1,0.15,3,3,Right,ORL_FIR,Left,WAR_GAT,Stretch,2,Top,1,1,1,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,78.85141743,-0.088204231,-0.978545954,2452.295754,74.70477544,0.354166667,5.691042445,1.891972214,5.27798935,-46.77614473,-1.228369132,-4.335038634,1.710184344,0.611662714,73.09077378,-8.69875031,-1.782702784,0.485741382,93.63425255,-11.3951506,-2.509347326,NA,NA,NA,NA,8.90211194,8.90211194,-6.054061833,0.059538574,2.028801323,-0.624107437,-1.799594358,50,5.649013542,2.098440121,-114.7244892,-1.675268473,2.720522594,20.00309336,-33.01094587,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,7,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-1.428571429,0.833333333,-1.125,1.857142857,-0.571428571,-1.5,-0.2,Down & In
94,6/23/19,5:56:11 PM,Player A,b8a25140-9601-11e9-bca8-1c1bb52a52af,Bat,L,68,49,56,64.2,15.9,88,-8,86,76,-29,4.38,20.4,0.12,4,1,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Top,2,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,94.23043701,-1.633645766,-3.138125706,2473.558856,208.5248666,0.041666667,5.674595843,1.961465742,6.635915464,-13.42828262,17.39190943,9.468562011,3.057457493,-0.125049003,85.1996899,-4.203700054,-1.324751189,0.39956661,79.30705843,-0.81006337,-54.17351093,2884.876284,NA,NA,NA,50.56087044,50.17087571,-55.94954499,0.457369995,-6.23403664,10.16812948,-1.753416436,50,5.55862627,7.233198889,-137.0016118,-4.307411523,-11.71644876,33.41432527,-13.0637393,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,10,1107,Cape,NA,NA,NA,NA,20,26,6,3.6,52,11,22,80,27,78,83,60,108,69,0.209,0.256,0.355,0.331,16,2,100,84,87,11,18,12,11,20,26,157,2520,68,69,74,73,72,3,10,10,7,0.152,0.01,-29,8,87,86,8,72,73,7,80,81,7,21,1,4,0.5,11,3,-2.571428571,-1.266666667,0,1.142857143,0.571428571,-0.125,-3.2,Up & Middle
